2.282534241676330566e-01,5.631844997406005859e-01
-9.895818829536437988e-01,-1.459645628929138184e+00
-3.250279903411865234e+00,-2.795499324798583984e+00
1.627025365829467773e+00,1.730324625968933105e+00
-3.621507883071899414e+00,-4.520904064178466797e+00
-3.708862781524658203e+00,-1.465621113777160645e+00
1.805453062057495117e+00,1.392251372337341309e+00
-3.628394603729248047e+00,-3.648620605468750000e+00
-3.445054292678833008e+00,-1.577705979347229004e+00
1.570345044136047363e+00,1.239254355430603027e+00
-3.466641902923583984e+00,-3.607554435729980469e+00
-3.851105690002441406e+00,-1.260520815849304199e+00
1.768416047096252441e+00,1.293525218963623047e+00
-3.670780897140502930e+00,-3.664779424667358398e+00
-3.903062343597412109e+00,-1.117757558822631836e+00
1.583642482757568359e+00,1.062615752220153809e+00
-3.529573202133178711e+00,-3.475232362747192383e+00
-3.276121377944946289e+00,-7.846013307571411133e-01
1.583843350410461426e+00,1.252746939659118652e+00
-3.567126512527465820e+00,-3.830230712890625000e+00
-3.212272405624389648e+00,-9.831574559211730957e-01
1.201140999794006348e+00,1.265151262283325195e+00
-3.282717704772949219e+00,-4.585487365722656250e+00
-3.257412910461425781e+00,-1.104923725128173828e+00
1.150666236877441406e+00,1.065953850746154785e+00
-3.208741188049316406e+00,-4.344156742095947266e+00
-3.158454418182373047e+00,-1.832661390304565430e+00
9.044994711875915527e-01,7.727118730545043945e-01
-2.982798337936401367e+00,-3.941570997238159180e+00
-4.045764923095703125e+00,-1.466732501983642578e+00
7.816376686096191406e-01,5.152436494827270508e-01
-2.791055202484130859e+00,-3.396578073501586914e+00
-3.832006931304931641e+00,-1.265936732292175293e+00
7.612717747688293457e-01,4.070461392402648926e-01
-2.827370643615722656e+00,-3.266380548477172852e+00
-3.788456916809082031e+00,-1.126687169075012207e+00
9.838518500328063965e-01,3.156990408897399902e-01
-2.853658437728881836e+00,-2.803640127182006836e+00
-3.575773239135742188e+00,-1.142033934593200684e+00
7.801473140716552734e-01,2.610864937305450439e-01
-2.683279037475585938e+00,-2.827051639556884766e+00
-3.363497734069824219e+00,-1.130682110786437988e+00
7.832052111625671387e-01,3.805289268493652344e-01
-2.756907224655151367e+00,-3.072624921798706055e+00
-2.816942691802978516e+00,-1.287062048912048340e+00
7.947140336036682129e-01,2.588041424751281738e-01
-2.796433448791503906e+00,-2.916002511978149414e+00
-2.362690687179565430e+00,-1.659891009330749512e+00
2.687294185161590576e-01,1.509409695863723755e-01
-2.072377443313598633e+00,-2.685234785079956055e+00
-1.824312686920166016e+00,-9.578351974487304688e-01
4.419595599174499512e-01,-7.492469996213912964e-02
-2.098719596862792969e+00,-2.126358985900878906e+00
-2.170845746994018555e+00,-1.429071903228759766e+00
5.765352845191955566e-01,-2.684312462806701660e-01
-1.963131189346313477e+00,-1.619400978088378906e+00
-1.310583472251892090e+00,-1.292217254638671875e+00
2.079270333051681519e-01,-3.565068840980529785e-01
-1.616411328315734863e+00,-1.538381099700927734e+00
-2.256587028503417969e+00,-1.796052217483520508e+00
3.776420354843139648e-01,-1.245916187763214111e-01
-7.947116494178771973e-01,-5.007306933403015137e-01
-3.799895048141479492e+00,-6.886645406484603882e-02
1.961568593978881836e+00,7.454622983932495117e-01
-3.799840927124023438e+00,-3.050703048706054688e+00
-3.548087358474731445e+00,-2.852070927619934082e-01
2.385782241821289062e+00,1.349685192108154297e+00
-4.354326248168945312e+00,-3.794427633285522461e+00
-3.942564487457275391e+00,-9.930229783058166504e-01
2.317062377929687500e+00,1.707065343856811523e+00
-4.239467620849609375e+00,-4.160041809082031250e+00
-4.514893054962158203e+00,-2.083825588226318359e+00
1.918257832527160645e+00,1.700618624687194824e+00
-3.834987878799438477e+00,-4.250165939331054688e+00
-4.027701377868652344e+00,-1.948633432388305664e+00
1.036383867263793945e+00,8.865437507629394531e-01
-2.764196157455444336e+00,-3.105740785598754883e+00
-3.377233982086181641e+00,-1.407089352607727051e+00
8.022897243499755859e-01,7.256212830543518066e-01
-2.636662244796752930e+00,-3.137100458145141602e+00
-2.003885269165039062e+00,-5.178424119949340820e-01
8.969082236289978027e-01,6.042531132698059082e-01
-2.900259256362915039e+00,-3.549057722091674805e+00
-1.201778531074523926e+00,3.148785233497619629e-01
5.166751742362976074e-01,5.803542733192443848e-01
-2.493662357330322266e+00,-3.904448986053466797e+00
-6.543958187103271484e-01,5.906886458396911621e-01
-4.064404368400573730e-01,4.560732543468475342e-01
-1.287517070770263672e+00,-3.511938095092773438e+00
-6.103536486625671387e-01,7.768487930297851562e-01
-1.041762948036193848e+00,4.745951890945434570e-01
-4.713084101676940918e-01,-3.197942972183227539e+00
-1.056232333183288574e+00,7.785691022872924805e-01
-8.222098946571350098e-01,6.181666851043701172e-01
-6.266736388206481934e-01,-2.804330110549926758e+00
-1.233806610107421875e+00,6.449685096740722656e-01
-1.159530520439147949e+00,8.297058939933776855e-01
-1.791069656610488892e-01,-3.079995393753051758e+00
-1.266588449478149414e+00,8.708018064498901367e-01
-1.380925178527832031e+00,1.027594685554504395e+00
5.921874195337295532e-02,-3.359465837478637695e+00
-8.628484606742858887e-01,1.015625357627868652e+00
-1.391954541206359863e+00,8.121322989463806152e-01
1.537378579378128052e-01,-2.651052951812744141e+00
-5.242919325828552246e-01,9.122535586357116699e-01
-1.654220223426818848e+00,7.982890009880065918e-01
3.907000124454498291e-01,-2.645458936691284180e+00
2.876326739788055420e-01,8.828715085983276367e-01
-1.559929609298706055e+00,6.926293373107910156e-01
3.582569062709808350e-01,-2.320190429687500000e+00
9.383373260498046875e-01,6.466780304908752441e-01
-7.693163752555847168e-01,5.328751206398010254e-01
-3.863137066364288330e-01,-1.950122952461242676e+00
7.728071808815002441e-01,5.896733403205871582e-01
-2.549154125154018402e-02,8.722749352455139160e-02
-9.508209824562072754e-01,-1.325947046279907227e+00
9.807249903678894043e-01,7.779358029365539551e-01
3.604166209697723389e-01,-3.213911950588226318e-01
-1.200536966323852539e+00,-8.806754946708679199e-01
9.581170082092285156e-01,1.106235265731811523e+00
9.717512130737304688e-01,2.486745715141296387e-01
-1.505190253257751465e+00,-9.902423024177551270e-01
-3.149255037307739258e+00,-1.392605781555175781e+00
2.292970180511474609e+00,9.856222271919250488e-01
-3.968367576599121094e+00,-3.009007215499877930e+00
-3.139909744262695312e+00,-1.388479828834533691e+00
1.972181081771850586e+00,8.060430884361267090e-01
-3.476983070373535156e+00,-2.638230323791503906e+00
-2.971505880355834961e+00,-1.176980972290039062e+00
2.345510959625244141e+00,8.524152636528015137e-01
-4.207950115203857422e+00,-3.150974988937377930e+00
-3.055409431457519531e+00,-1.408894181251525879e+00
2.383329629898071289e+00,7.854754924774169922e-01
-4.247479915618896484e+00,-3.160444736480712891e+00
-3.038759231567382812e+00,-1.409053921699523926e+00
2.066130399703979492e+00,8.340674042701721191e-01
-4.168159484863281250e+00,-3.656148195266723633e+00
-2.708134889602661133e+00,-1.502528667449951172e+00
1.930590867996215820e+00,9.814988970756530762e-01
-4.090786457061767578e+00,-4.128562450408935547e+00
-2.282876253128051758e+00,-1.604194998741149902e+00
1.588388323783874512e+00,7.110648751258850098e-01
-3.661682128906250000e+00,-3.579134225845336914e+00
-1.764507055282592773e+00,-1.730540513992309570e+00
1.476758241653442383e+00,-5.721793044358491898e-03
-3.541843175888061523e+00,-3.226164817810058594e+00
-1.662856817245483398e+00,-1.719700217247009277e+00
1.002743959426879883e+00,-6.516723632812500000e-01
-2.996739387512207031e+00,-2.768057584762573242e+00
-2.193701982498168945e+00,-1.686836957931518555e+00
7.555533647537231445e-01,-1.288144588470458984e+00
-2.493298768997192383e+00,-1.943140983581542969e+00
-2.165121793746948242e+00,-1.413883447647094727e+00
1.042182803153991699e+00,-1.395013809204101562e+00
-2.659670591354370117e+00,-1.849060416221618652e+00
-2.379992485046386719e+00,-1.449043631553649902e+00
1.111958265304565430e+00,-1.230667948722839355e+00
-2.749191522598266602e+00,-1.803827166557312012e+00
-2.622232913970947266e+00,-1.215434193611145020e+00
1.220053911209106445e+00,-1.462886929512023926e+00
-2.777461051940917969e+00,-1.611138105392456055e+00
-2.606543779373168945e+00,-1.285001993179321289e+00
1.065218925476074219e+00,-1.160484790802001953e+00
-2.592849493026733398e+00,-1.628582954406738281e+00
-2.705147027969360352e+00,-1.315800786018371582e+00
7.487258315086364746e-01,-1.024696111679077148e+00
-2.259107112884521484e+00,-1.577627420425415039e+00
-2.497367143630981445e+00,-1.287407875061035156e+00
1.114585280418395996e+00,-1.704276800155639648e+00
-2.749663829803466797e+00,-1.615565657615661621e+00
-1.817631840705871582e+00,-1.025056242942810059e+00
1.342417120933532715e+00,-7.207297086715698242e-01
-3.240521669387817383e+00,-2.641046047210693359e+00
-2.269082546234130859e+00,-1.293707132339477539e+00
1.966374158859252930e+00,-1.867477893829345703e-01
-4.011092185974121094e+00,-3.149882316589355469e+00
-1.667495012283325195e+00,-1.015981674194335938e+00
1.995627403259277344e+00,1.217812061309814453e+00
-4.028995513916015625e+00,-4.054472446441650391e+00
-1.542219638824462891e+00,-1.197903990745544434e+00
-5.681816339492797852e-01,-5.674435496330261230e-01
4.870328009128570557e-01,3.094197511672973633e-01
1.976539731025695801e+00,3.664825916290283203e+00
-5.037932991981506348e-01,-1.025126814842224121e+00
3.238268494606018066e-01,5.916936993598937988e-01
2.099790096282958984e+00,3.633319139480590820e+00
-3.744764328002929688e-01,-1.315362453460693359e+00
2.184245884418487549e-01,8.598592877388000488e-01
2.209954977035522461e+00,4.154863357543945312e+00
-7.809795439243316650e-02,-1.300362586975097656e+00
-6.386941671371459961e-02,8.571589589118957520e-01
2.301131963729858398e+00,4.184517860412597656e+00
1.533164232969284058e-01,-1.668167710304260254e+00
-2.539874911308288574e-01,1.238243699073791504e+00
1.995059609413146973e+00,3.887149095535278320e+00
2.079904526472091675e-01,-1.924000859260559082e+00
-2.934985458850860596e-01,1.480417966842651367e+00
1.592491388320922852e+00,3.234192371368408203e+00
3.192400038242340088e-01,-1.992552042007446289e+00
-4.058943390846252441e-01,1.541054368019104004e+00
1.112880110740661621e+00,2.552700996398925781e+00
5.591775774955749512e-01,-1.670605778694152832e+00
-6.415099501609802246e-01,1.291465520858764648e+00
7.924877405166625977e-01,2.141862869262695312e+00
7.270557880401611328e-01,-1.403796315193176270e+00
-8.089162111282348633e-01,1.062438488006591797e+00
5.016496777534484863e-01,2.166577100753784180e+00
7.916806340217590332e-01,-1.636837244033813477e+00
-8.997537493705749512e-01,1.205785989761352539e+00
3.259128332138061523e-01,2.318960428237915039e+00
9.767752289772033691e-01,-1.901014566421508789e+00
-1.183563709259033203e+00,1.131358146667480469e+00
3.102377057075500488e-01,2.581022024154663086e+00
1.348352432250976562e+00,-1.686373829841613770e+00
-1.720657229423522949e+00,6.366620659828186035e-01
1.419020742177963257e-01,2.768682003021240234e+00
1.286745905876159668e+00,-1.792631983757019043e+00
-1.762120962142944336e+00,4.866942465305328369e-01
1.779845952987670898e-01,3.043495416641235352e+00
1.170161724090576172e+00,-2.063681364059448242e+00
-1.656418442726135254e+00,5.626258254051208496e-01
1.216242760419845581e-01,2.980315923690795898e+00
8.179847002029418945e-01,-1.760105729103088379e+00
-1.314025282859802246e+00,4.455974996089935303e-01
1.903032362461090088e-01,2.875560045242309570e+00
5.109167695045471191e-01,-1.560676217079162598e+00
-9.315889477729797363e-01,4.937548041343688965e-01
3.145104348659515381e-01,2.621031045913696289e+00
3.034158051013946533e-01,-1.527781128883361816e+00
-7.097833156585693359e-01,5.209547877311706543e-01
2.774888277053833008e-01,2.400424957275390625e+00
-2.694198787212371826e-01,-1.281770944595336914e+00
-1.157941222190856934e-01,4.409541189670562744e-01
1.827332675457000732e-01,1.923177480697631836e+00
-7.316125631332397461e-01,-7.686349749565124512e-01
